DataObjectName,DataObjectField,Value,TimeStamp
DecanterMB,AllarmeCorrenteTamburo,True,2025-01-22 15:13:48.585214
DecanterMB,MarciaDecanter,False,2025-01-22 15:14:18.585944
DecanterMB,LavaggioInterno,True,2025-01-22 15:14:18.585953
DecanterMB,PresenzaAllarme,True,2025-01-22 15:14:18.585961
DecanterMB,PresenzaAllarme,False,2025-01-22 15:14:24.58943
DecanterMB,CicloAttivo,False,2025-01-22 15:14:43.185521
DecanterMB,LavaggioInterno,False,2025-01-22 15:15:47.987092
DecanterMB,MarciaEspulsore,False,2025-01-22 15:15:47.9871
DecanterMB,AllarmeCorrenteTamburo,False,2025-01-22 15:15:49.985505
DecanterMB,LavaggioInterno,True,2025-01-22 15:16:02.977568
DecanterMB,LavaggioInterno,False,2025-01-22 15:16:43.787145
DecanterMB,MarciaDecanter,True,2025-01-22 15:22:01.78693
DecanterMB,MarciaEspulsore,True,2025-01-22 15:22:01.786938
DecanterMB,CicloAttivo,True,2025-01-22 15:22:01.786946
DecanterMB,MassimoTempoAvviamento,True,2025-01-22 15:25:25.985296
DecanterMB,MarciaDecanter,False,2025-01-22 15:25:26.186047
DecanterMB,PresenzaAllarme,True,2025-01-22 15:25:26.186055
DecanterMB,PresenzaAllarme,False,2025-01-22 15:25:34.184868
DecanterMB,LavaggioInterno,True,2025-01-22 15:25:47.187374
DecanterMB,LavaggioInterno,False,2025-01-22 15:26:15.187862
DecanterMB,MarciaEspulsore,False,2025-01-22 15:26:15.187872
DecanterMB,MarciaDecanter,True,2025-01-22 16:02:00.78786
DecanterMB,MarciaEspulsore,True,2025-01-22 16:02:00.787869
DecanterMB,MassimoTempoAvviamento,False,2025-01-22 16:02:00.787877
DecanterMB,MarciaDecanter,False,2025-01-22 16:02:06.785118
DecanterMB,MarciaEspulsore,False,2025-01-22 16:02:06.785128
DecanterMB,CicloAttivo,False,2025-01-22 16:02:06.785136
DecanterMB,MarciaDecanter,True,2025-01-22 16:02:38.587934
DecanterMB,MarciaEspulsore,True,2025-01-22 16:02:38.587942
DecanterMB,CicloAttivo,True,2025-01-22 16:02:38.58795
DecanterMB,MarciaDecanter,False,2025-01-22 16:03:33.373343
DecanterMB,MarciaEspulsore,False,2025-01-22 16:03:33.373352
DecanterMB,CicloAttivo,False,2025-01-22 16:03:33.373359
DecanterMB,MarciaDecanter,True,2025-01-22 16:05:10.589692
DecanterMB,MarciaEspulsore,True,2025-01-22 16:05:10.589701
DecanterMB,CicloAttivo,True,2025-01-22 16:05:10.589708
DecanterMB,MarciaPmpFango,True,2025-01-22 16:08:34.184706
DecanterMB,MarciaPmpFango,False,2025-01-22 16:09:02.185933
DecanterMB,CicloAttivo,False,2025-01-22 16:09:02.185942
DecanterMB,LavaggioInterno,True,2025-01-22 16:10:30.189229
DecanterMB,LavaggioInterno,False,2025-01-22 16:12:25.188105
DecanterMB,LavaggioEsterno,True,2025-01-22 16:12:25.188114
DecanterMB,MarciaDecanter,False,2025-01-22 16:13:55.185331
DecanterMB,LavaggioInterno,True,2025-01-22 16:13:55.185339
DecanterMB,LavaggioEsterno,False,2025-01-22 16:13:55.185347
DecanterMB,LavaggioInterno,False,2025-01-22 16:14:16.18574
DecanterMB,LavaggioInterno,True,2025-01-22 16:14:25.189222
DecanterMB,LavaggioInterno,False,2025-01-22 16:16:25.186675
DecanterMB,MarciaEspulsore,False,2025-01-22 16:16:25.186683
DecanterMB,MarciaDecanter,True,2025-01-23 08:41:43.786072
DecanterMB,MarciaEspulsore,True,2025-01-23 08:41:43.78608
DecanterMB,CicloAttivo,True,2025-01-23 08:41:43.786088
DecanterMB,MarciaDecanter,False,2025-01-23 08:45:12.1896
DecanterMB,PresenzaAllarme,True,2025-01-23 08:45:12.189608
DecanterMB,MarciaEspulsore,False,2025-01-23 08:45:12.189616
DecanterMB,MassimoTempoAvviamento,True,2025-01-23 08:45:12.18965
DecanterMB,PresenzaAllarme,False,2025-01-23 08:45:13.188105
DecanterMB,CicloAttivo,False,2025-01-23 08:45:20.185502
DecanterMB,MassimoTempoAvviamento,False,2025-01-23 08:45:25.185415
DecanterMB,MarciaDecanter,True,2025-01-23 08:46:37.187504
DecanterMB,MarciaEspulsore,True,2025-01-23 08:46:37.187512
DecanterMB,CicloAttivo,True,2025-01-23 08:46:37.187521
DecanterMB,MarciaDecanter,False,2025-01-23 08:50:06.786995
DecanterMB,PresenzaAllarme,True,2025-01-23 08:50:06.787004
DecanterMB,MarciaEspulsore,False,2025-01-23 08:50:06.787011
DecanterMB,MassimoTempoAvviamento,True,2025-01-23 08:50:06.787045
DecanterMB,PresenzaAllarme,False,2025-01-23 08:50:10.788455
DecanterMB,CicloAttivo,False,2025-01-23 08:50:17.788388
DecanterMB,MassimoTempoAvviamento,False,2025-01-23 08:50:20.784984
DecanterMB,MarciaDecanter,True,2025-01-23 08:51:22.381667
DecanterMB,MarciaEspulsore,True,2025-01-23 08:51:22.381675
DecanterMB,CicloAttivo,True,2025-01-23 08:51:22.381682
DecanterMB,MarciaDecanter,False,2025-01-23 08:52:53.185445
DecanterMB,MarciaEspulsore,False,2025-01-23 08:52:53.185455
DecanterMB,CicloAttivo,False,2025-01-23 08:52:53.185463
DecanterMB,MarciaCocleaFango,False,2025-01-23 13:54:54.77733
DecanterMB,MarciaDecanter,True,2025-01-23 13:57:11.988042
DecanterMB,MarciaEspulsore,True,2025-01-23 13:57:11.98805
DecanterMB,CicloAttivo,True,2025-01-23 13:57:11.988058
DecanterMB,MarciaPmpFango,True,2025-01-23 13:58:53.38496
DecanterMB,MarciaDecanter,False,2025-01-23 13:58:58.387782
DecanterMB,MarciaPmpFango,False,2025-01-23 13:58:58.38779
DecanterMB,LavaggioInterno,True,2025-01-23 13:58:58.387798
DecanterMB,PresenzaAllarme,True,2025-01-23 13:58:58.387806
DecanterMB,AllarmeVelTamburo,True,2025-01-23 13:58:58.387841
DecanterMB,PresenzaAllarme,False,2025-01-23 13:59:09.385745
DecanterMB,CicloAttivo,False,2025-01-23 13:59:29.385558
DecanterMB,LavaggioInterno,False,2025-01-23 14:01:24.388819
DecanterMB,MarciaEspulsore,False,2025-01-23 14:01:24.388828
DecanterMB,AllarmeVelTamburo,False,2025-01-23 14:01:35.387347
DecanterMB,LavaggioInterno,True,2025-01-23 14:01:39.38881
DecanterMB,CicloAttivo,True,2025-01-23 14:02:06.386288
DecanterMB,CicloAttivo,False,2025-01-23 14:02:18.386787
DecanterMB,LavaggioInterno,False,2025-01-23 14:02:58.387194
DecanterMB,LavaggioInterno,True,2025-01-23 14:03:04.385459
DecanterMB,LavaggioInterno,False,2025-01-23 14:03:07.386117
DecanterMB,LavaggioInterno,True,2025-01-23 14:03:09.387449
DecanterMB,CicloAttivo,True,2025-01-23 14:03:09.387457
DecanterMB,LavaggioInterno,False,2025-01-23 14:03:20.385158
DecanterMB,CicloAttivo,False,2025-01-23 14:03:20.385167
DecanterMB,MarciaDecanter,True,2025-01-23 14:03:30.388241
DecanterMB,MarciaEspulsore,True,2025-01-23 14:03:30.38825
DecanterMB,CicloAttivo,True,2025-01-23 14:03:30.388257
DecanterMB,MarciaPmpFango,True,2025-01-23 14:04:51.387868
DecanterMB,MarciaCocleaFango,True,2025-01-23 14:05:17.388032
DecanterMB,MarciaPmpFango,False,2025-01-23 14:05:51.388856
DecanterMB,CicloAttivo,False,2025-01-23 14:05:51.388866
DecanterMB,MarciaCocleaFango,False,2025-01-23 14:07:19.386382
DecanterMB,LavaggioInterno,True,2025-01-23 14:07:19.386399
DecanterMB,MarciaCocleaFango,True,2025-01-23 14:07:39.387154
DecanterMB,MarciaCocleaFango,False,2025-01-23 14:07:59.386949
DecanterMB,LavaggioInterno,False,2025-01-23 14:09:17.384222
DecanterMB,LavaggioEsterno,True,2025-01-23 14:09:17.384231
DecanterMB,MarciaDecanter,False,2025-01-23 14:10:47.386017
DecanterMB,LavaggioInterno,True,2025-01-23 14:10:47.386025
DecanterMB,LavaggioEsterno,False,2025-01-23 14:10:47.386033
DecanterMB,LavaggioInterno,False,2025-01-23 14:13:17.38583
DecanterMB,MarciaEspulsore,False,2025-01-23 14:13:17.385839
DecanterMB,MarciaDecanter,True,2025-01-23 14:14:00.387588
DecanterMB,MarciaEspulsore,True,2025-01-23 14:14:00.387597
DecanterMB,CicloAttivo,True,2025-01-23 14:14:00.387605
DecanterMB,MarciaPmpFango,True,2025-01-23 14:15:19.387531
DecanterMB,MarciaCocleaFango,True,2025-01-23 14:15:47.383255
DecanterMB,MarciaPmpFango,False,2025-01-23 14:19:29.390202
DecanterMB,CicloAttivo,False,2025-01-23 14:19:29.390211
DecanterMB,MarciaCocleaFango,False,2025-01-23 14:20:57.387487
DecanterMB,LavaggioInterno,True,2025-01-23 14:20:57.387495
DecanterMB,MarciaCocleaFango,True,2025-01-23 14:21:17.386306
DecanterMB,MarciaCocleaFango,False,2025-01-23 14:21:37.387269
DecanterMB,LavaggioInterno,False,2025-01-23 14:22:53.384629
DecanterMB,LavaggioEsterno,True,2025-01-23 14:22:53.384637
DecanterMB,MarciaDecanter,False,2025-01-23 14:24:23.385756
DecanterMB,LavaggioInterno,True,2025-01-23 14:24:23.385764
DecanterMB,LavaggioEsterno,False,2025-01-23 14:24:23.385772
DecanterMB,MarciaCocleaFango,True,2025-01-23 14:24:56.386267
DecanterMB,LavaggioInterno,False,2025-01-23 14:24:56.386276
DecanterMB,MarciaCocleaFango,False,2025-01-23 14:25:05.3857
DecanterMB,LavaggioInterno,True,2025-01-23 14:25:05.385708
DecanterMB,LavaggioInterno,False,2025-01-23 14:26:53.385702
DecanterMB,MarciaEspulsore,False,2025-01-23 14:26:53.38571
DecanterMB,MarciaDecanter,True,2025-01-27 09:59:29.388078
DecanterMB,MarciaEspulsore,True,2025-01-27 09:59:29.388087
DecanterMB,CicloAttivo,True,2025-01-27 09:59:29.388095
DecanterMB,MarciaPmpFango,True,2025-01-27 10:00:50.386042
DecanterMB,MarciaCocleaFango,True,2025-01-27 10:01:15.388838
DecanterMB,MarciaPmpFango,False,2025-01-27 12:14:02.788038
DecanterMB,CicloAttivo,False,2025-01-27 12:14:02.788047
DecanterMB,MarciaCocleaFango,False,2025-01-27 12:15:30.788142
DecanterMB,LavaggioInterno,True,2025-01-27 12:15:30.788152
DecanterMB,MarciaCocleaFango,True,2025-01-27 12:15:50.786904
DecanterMB,MarciaCocleaFango,False,2025-01-27 12:16:11.3838
DecanterMB,LavaggioInterno,False,2025-01-27 12:17:26.385435
DecanterMB,LavaggioEsterno,True,2025-01-27 12:17:26.385443
DecanterMB,MarciaDecanter,False,2025-01-27 12:18:56.385678
DecanterMB,LavaggioInterno,True,2025-01-27 12:18:56.385686
DecanterMB,LavaggioEsterno,False,2025-01-27 12:18:56.385694
DecanterMB,MarciaCocleaFango,True,2025-01-27 12:19:37.387022
DecanterMB,LavaggioInterno,False,2025-01-27 12:19:37.387031
DecanterMB,MarciaCocleaFango,False,2025-01-27 12:19:47.386473
DecanterMB,LavaggioInterno,True,2025-01-27 12:19:47.386481
DecanterMB,LavaggioInterno,False,2025-01-27 12:21:26.385438
DecanterMB,MarciaEspulsore,False,2025-01-27 12:21:26.385446
DecanterMB,MarciaDecanter,True,2025-01-27 12:24:03.385778
DecanterMB,MarciaEspulsore,True,2025-01-27 12:24:03.385786
DecanterMB,CicloAttivo,True,2025-01-27 12:24:03.385794
DecanterMB,MarciaPmpFango,True,2025-01-27 12:25:23.388631
DecanterMB,MarciaCocleaFango,True,2025-01-27 12:25:50.389301
DecanterMB,MarciaPmpFango,False,2025-01-27 12:26:26.984378
DecanterMB,MarciaPmpFango,True,2025-01-27 12:29:35.985421
DecanterMB,MarciaPmpFango,False,2025-01-27 12:29:48.98513
DecanterMB,CicloAttivo,False,2025-01-27 12:29:48.985138
DecanterMB,MarciaCocleaFango,False,2025-01-27 12:31:19.987668
DecanterMB,LavaggioInterno,True,2025-01-27 12:31:19.987676
DecanterMB,MarciaCocleaFango,True,2025-01-27 12:31:39.987717
DecanterMB,MarciaCocleaFango,False,2025-01-27 12:31:59.986314
DecanterMB,LavaggioInterno,False,2025-01-27 12:33:19.986224
DecanterMB,LavaggioEsterno,True,2025-01-27 12:33:19.986232
DecanterMB,MarciaDecanter,False,2025-01-27 12:34:49.985067
DecanterMB,LavaggioInterno,True,2025-01-27 12:34:49.985075
DecanterMB,LavaggioEsterno,False,2025-01-27 12:34:49.985083
DecanterMB,MarciaCocleaFango,True,2025-01-27 12:35:46.988459
DecanterMB,LavaggioInterno,False,2025-01-27 12:35:46.988468
DecanterMB,MarciaCocleaFango,False,2025-01-27 12:35:55.98815
DecanterMB,LavaggioInterno,True,2025-01-27 12:35:55.988158
DecanterMB,LavaggioInterno,False,2025-01-27 12:37:19.985023
DecanterMB,MarciaEspulsore,False,2025-01-27 12:37:19.985031
DecanterMB,MarciaDecanter,True,2025-01-27 12:45:28.583925
DecanterMB,MarciaEspulsore,True,2025-01-27 12:45:28.583933
DecanterMB,CicloAttivo,True,2025-01-27 12:45:28.583941
DecanterMB,MarciaPmpFango,True,2025-01-27 12:47:19.588053
DecanterMB,MarciaCocleaFango,True,2025-01-27 12:47:44.589004
DecanterMB,MarciaPmpFango,False,2025-01-27 12:51:36.988618
DecanterMB,CicloAttivo,False,2025-01-27 12:51:36.988626
DecanterMB,MarciaCocleaFango,False,2025-01-27 12:53:05.98434
DecanterMB,LavaggioInterno,True,2025-01-27 12:53:05.984348
DecanterMB,MarciaCocleaFango,True,2025-01-27 12:53:25.985684
DecanterMB,MarciaCocleaFango,False,2025-01-27 12:53:45.987565
DecanterMB,LavaggioInterno,False,2025-01-27 12:55:23.102503
DecanterMB,LavaggioEsterno,True,2025-01-27 12:55:23.102511
DecanterMB,MarciaDecanter,False,2025-01-27 12:56:32.389438
DecanterMB,LavaggioInterno,True,2025-01-27 12:56:32.389446
DecanterMB,LavaggioEsterno,False,2025-01-27 12:56:32.389454
DecanterMB,MarciaCocleaFango,True,2025-01-27 12:57:49.388498
DecanterMB,LavaggioInterno,False,2025-01-27 12:57:49.388506
DecanterMB,MarciaCocleaFango,False,2025-01-27 12:57:58.386986
DecanterMB,LavaggioInterno,True,2025-01-27 12:57:58.386994
DecanterMB,LavaggioInterno,False,2025-01-27 12:59:01.387733
DecanterMB,MarciaEspulsore,False,2025-01-27 12:59:01.387742
DecanterMB,MarciaDecanter,True,2025-01-29 10:03:58.781604
DecanterMB,MarciaEspulsore,True,2025-01-29 10:03:58.781612
DecanterMB,CicloAttivo,True,2025-01-29 10:03:58.781621
DecanterMB,MarciaPmpFango,True,2025-01-29 10:05:18.786537
DecanterMB,MarciaCocleaFango,True,2025-01-29 10:05:43.786515
DecanterMB,MarciaPmpFango,False,2025-01-29 13:39:20.38157
DecanterMB,CicloAttivo,False,2025-01-29 13:39:20.381578
DecanterMB,MarciaCocleaFango,False,2025-01-29 13:40:48.383063
DecanterMB,LavaggioInterno,True,2025-01-29 13:40:48.383072
DecanterMB,MarciaCocleaFango,True,2025-01-29 13:41:08.385432
DecanterMB,MarciaCocleaFango,False,2025-01-29 13:41:28.380327
DecanterMB,LavaggioInterno,False,2025-01-29 13:42:47.387592
DecanterMB,LavaggioEsterno,True,2025-01-29 13:42:47.3876
DecanterMB,MarciaDecanter,False,2025-01-29 13:44:17.386216
DecanterMB,LavaggioInterno,True,2025-01-29 13:44:17.386224
DecanterMB,LavaggioEsterno,False,2025-01-29 13:44:17.386232
DecanterMB,MarciaCocleaFango,True,2025-01-29 13:45:05.383837
DecanterMB,LavaggioInterno,False,2025-01-29 13:45:05.383845
DecanterMB,MarciaCocleaFango,False,2025-01-29 13:45:14.385616
DecanterMB,LavaggioInterno,True,2025-01-29 13:45:14.385624
DecanterMB,LavaggioInterno,False,2025-01-29 13:46:47.388452
DecanterMB,MarciaEspulsore,False,2025-01-29 13:46:50.382466
DecanterMB,MarciaDecanter,True,2025-01-29 13:50:28.387105
DecanterMB,MarciaEspulsore,True,2025-01-29 13:50:28.387113
DecanterMB,CicloAttivo,True,2025-01-29 13:50:28.387121
DecanterMB,MarciaPmpFango,True,2025-01-29 13:51:47.386684
DecanterMB,MarciaCocleaFango,True,2025-01-29 13:52:17.385947
DecanterMB,MarciaPmpFango,False,2025-01-29 13:53:29.387491
DecanterMB,CicloAttivo,False,2025-01-29 13:53:29.3875
DecanterMB,MarciaCocleaFango,False,2025-01-29 13:54:57.38794
DecanterMB,LavaggioInterno,True,2025-01-29 13:54:57.387948
DecanterMB,MarciaCocleaFango,True,2025-01-29 13:55:36.69009
DecanterMB,MarciaCocleaFango,False,2025-01-29 13:55:46.690129
DecanterMB,LavaggioInterno,False,2025-01-29 13:56:53.984649
DecanterMB,LavaggioEsterno,True,2025-01-29 13:56:53.984657
DecanterMB,MarciaDecanter,False,2025-01-29 13:58:23.986318
DecanterMB,LavaggioInterno,True,2025-01-29 13:58:23.986326
DecanterMB,LavaggioEsterno,False,2025-01-29 13:58:23.986335
DecanterMB,MarciaCocleaFango,True,2025-01-29 13:59:07.985602
DecanterMB,LavaggioInterno,False,2025-01-29 13:59:07.98561
DecanterMB,MarciaCocleaFango,False,2025-01-29 13:59:17.987457
DecanterMB,LavaggioInterno,True,2025-01-29 13:59:17.987465
DecanterMB,LavaggioInterno,False,2025-01-29 14:00:53.984891
DecanterMB,MarciaEspulsore,False,2025-01-29 14:00:53.984899
DecanterMB,MarciaDecanter,True,2025-01-29 14:01:56.974169
DecanterMB,MarciaEspulsore,True,2025-01-29 14:01:56.974177
DecanterMB,CicloAttivo,True,2025-01-29 14:01:56.974185
DecanterMB,MarciaPmpFango,True,2025-01-29 14:03:16.987374
DecanterMB,MarciaCocleaFango,True,2025-01-29 14:03:41.986729
DecanterMB,MarciaPmpFango,False,2025-01-29 14:04:53.986015
DecanterMB,CicloAttivo,False,2025-01-29 14:04:53.986023
DecanterMB,MarciaCocleaFango,False,2025-01-29 14:06:21.98824
DecanterMB,LavaggioInterno,True,2025-01-29 14:06:21.988248
DecanterMB,MarciaCocleaFango,True,2025-01-29 14:06:41.98869
DecanterMB,MarciaCocleaFango,False,2025-01-29 14:07:01.989281
DecanterMB,LavaggioInterno,False,2025-01-29 14:08:17.985187
DecanterMB,LavaggioEsterno,True,2025-01-29 14:08:17.985195
DecanterMB,MarciaDecanter,False,2025-01-29 14:09:47.98686
DecanterMB,LavaggioInterno,True,2025-01-29 14:09:47.986868
DecanterMB,LavaggioEsterno,False,2025-01-29 14:09:47.986875
DecanterMB,MarciaCocleaFango,True,2025-01-29 14:10:31.987527
DecanterMB,LavaggioInterno,False,2025-01-29 14:10:31.987535
DecanterMB,MarciaCocleaFango,False,2025-01-29 14:10:41.99008
DecanterMB,LavaggioInterno,True,2025-01-29 14:10:41.990088
DecanterMB,LavaggioInterno,False,2025-01-29 14:12:17.98643
DecanterMB,MarciaEspulsore,False,2025-01-29 14:12:17.986438
DecanterMB,MarciaDecanter,True,2025-01-30 09:19:19.382334
DecanterMB,MarciaEspulsore,True,2025-01-30 09:19:19.382342
DecanterMB,CicloAttivo,True,2025-01-30 09:19:19.382349
DecanterMB,MarciaPmpFango,True,2025-01-30 09:20:38.387917
DecanterMB,MarciaCocleaFango,True,2025-01-30 09:21:03.387988
DecanterMB,MarciaPmpFango,False,2025-01-30 09:21:34.389255
DecanterMB,CicloAttivo,False,2025-01-30 09:21:34.389263
DecanterMB,MarciaCocleaFango,False,2025-01-30 09:23:01.98125
DecanterMB,LavaggioInterno,True,2025-01-30 09:23:01.981258
DecanterMB,MarciaCocleaFango,True,2025-01-30 09:23:22.586578
DecanterMB,MarciaCocleaFango,False,2025-01-30 09:23:42.587282
DecanterMB,LavaggioInterno,False,2025-01-30 09:24:57.584276
DecanterMB,LavaggioEsterno,True,2025-01-30 09:24:57.584284
DecanterMB,MarciaDecanter,False,2025-01-30 09:26:27.5878
DecanterMB,LavaggioInterno,True,2025-01-30 09:26:27.587808
DecanterMB,LavaggioEsterno,False,2025-01-30 09:26:27.587816
DecanterMB,MarciaCocleaFango,True,2025-01-30 09:27:05.588186
DecanterMB,LavaggioInterno,False,2025-01-30 09:27:05.588194
DecanterMB,MarciaCocleaFango,False,2025-01-30 09:27:15.584272
DecanterMB,LavaggioInterno,True,2025-01-30 09:27:15.584281
DecanterMB,LavaggioInterno,False,2025-01-30 09:28:57.587603
DecanterMB,MarciaEspulsore,False,2025-01-30 09:28:57.587611
